Code_Projet,Nom_Client,Reference_Commande,Montant_HT,Date_Creation
DRC0029,Client_113,CMD15718,517.32,2024-05-16
DRC0049,Client_23,CMD15719,6036.82,2024-06-22
DRC0038,Client_157,CMD15720,3767.14,2024-05-15
DRC0022,Client_14,CMD15721,2175.06,2024-07-10
DRC0033,Client_93,CMD15722,6387.55,2024-05-11
DRC0078,Client_125,CMD15723,4723.22,2024-01-12
DRC0083,Client_231,CMD15724,2133.1,2024-03-05
DRC0069,Client_66,CMD15725,9040.3,2024-02-28
DRC0059,Client_58,CMD15726,3185.78,2024-03-16
DRC0019,Client_137,CMD15727,6080.59,2024-01-02
DRC0056,Client_234,CMD15728,4173.28,2024-06-21
DRC0072,Client_226,CMD15729,4349.77,2024-05-03
DRC0034,Client_247,CMD15730,2044.3,2024-04-15
DRC0082,Client_244,CMD15731,9894.03,2024-02-08
DRC0097,Client_108,CMD15732,3774.03,2024-06-07
DRC0001,Client_223,CMD15733,5790.45,2024-07-10
DRC0004,Client_100,CMD15734,4194.91,2024-05-18
DRC0079,Client_119,CMD15735,8379.47,2024-04-18
DRC0077,Client_167,CMD15736,2782.47,2024-06-03
DRC0061,Client_68,CMD15737,6220.94,2024-01-30
DRC0009,Client_103,CMD15738,8446.86,2024-05-06
DRC0073,Client_184,CMD15739,3473.33,2024-05-27
DRC0006,Client_257,CMD15740,7316.05,2024-02-28
DRC0020,Client_239,CMD15741,1961.51,2024-06-25
DRC0021,Client_157,CMD15742,6857.89,2024-02-11
DRC0037,Client_104,CMD15743,3263.36,2024-07-09
DRC0042,Client_99,CMD15744,9748.08,2024-06-24
DRC0046,Client_73,CMD15745,6542.49,2024-05-16
DRC0046,Client_296,CMD15746,6265.01,2024-05-06
DRC0056,Client_35,CMD15747,3687.76,2024-07-09
DRC0048,Client_140,CMD15748,1200.44,2024-06-01
DRC0062,Client_217,CMD15749,6241.23,2024-07-13
DRC0061,Client_158,CMD15750,3946.9,2024-02-21
DRC0071,Client_125,CMD15751,9232.97,2024-05-03
DRC0097,Client_69,CMD15752,6526.99,2024-05-13
DRC0054,Client_8,CMD15753,518.75,2024-05-23
DRC0039,Client_260,CMD15754,6607.46,2024-05-16
DRC0087,Client_34,CMD15755,5540.17,2024-04-24
DRC0049,Client_187,CMD15756,5174.36,2024-06-01
DRC0078,Client_118,CMD15757,8643.66,2024-01-23
DRC0074,Client_142,CMD15758,9479.93,2024-03-21
DRC0050,Client_35,CMD15759,5666.56,2024-06-16
DRC0060,Client_266,CMD15760,9551.64,2024-01-19
DRC0050,Client_200,CMD15761,7216.17,2024-02-13
DRC0042,Client_88,CMD15762,4765.93,2024-03-07
DRC0043,Client_254,CMD15763,1704.3,2024-03-23
DRC0080,Client_168,CMD15764,434.55,2024-04-29
DRC0080,Client_126,CMD15765,2143.47,2024-02-02
DRC0016,Client_278,CMD15766,4690.52,2024-01-14
DRC0050,Client_175,CMD15767,7682.83,2024-05-28
DRC0060,Client_295,CMD15768,5259.71,2024-03-30
DRC0061,Client_130,CMD15769,1129.5,2024-03-15
DRC0012,Client_164,CMD15770,1848.3,2024-06-10
DRC0023,Client_99,CMD15771,4655.27,2024-04-15
DRC0014,Client_140,CMD15772,2833.72,2024-03-23
DRC0007,Client_280,CMD15773,9826.19,2024-02-19
DRC0072,Client_147,CMD15774,215.13,2024-05-09
DRC0077,Client_170,CMD15775,6874.74,2024-01-18
DRC0091,Client_186,CMD15776,2648.63,2024-01-02
DRC0050,Client_45,CMD15777,6649.3,2024-03-24
DRC0050,Client_262,CMD15778,5710.72,2024-01-15
DRC0061,Client_136,CMD15779,385.74,2024-04-11
DRC0007,Client_130,CMD15780,9954.66,2024-06-11
DRC0073,Client_262,CMD15781,7770.54,2024-01-08
DRC0050,Client_205,CMD15782,7238.15,2024-06-16
DRC0060,Client_285,CMD15783,2781.06,2024-05-20
DRC0065,Client_146,CMD15784,8021.83,2024-06-16
DRC0058,Client_273,CMD15785,7803.66,2024-06-14
DRC0020,Client_288,CMD15786,9862.08,2024-06-09
DRC0053,Client_21,CMD15787,9981.17,2024-03-22
DRC0093,Client_107,CMD15788,1793.5,2024-05-02
DRC0020,Client_108,CMD15789,8617.53,2024-03-20
DRC0049,Client_42,CMD15790,9406.87,2024-06-08
DRC0012,Client_56,CMD15791,3237.83,2024-03-30
DRC0052,Client_206,CMD15792,1997.15,2024-03-15
DRC0026,Client_275,CMD15793,7482.95,2024-03-07
DRC0078,Client_261,CMD15794,8033.08,2024-06-14
DRC0094,Client_300,CMD15795,5562.63,2024-07-03
DRC0024,Client_219,CMD15796,8700.65,2024-01-22
DRC0066,Client_46,CMD15797,7532.28,2024-02-04
DRC0028,Client_170,CMD15798,8315.44,2024-01-07
DRC0005,Client_27,CMD15799,8431.28,2024-05-16
DRC0072,Client_125,CMD15800,1306.95,2024-05-31
DRC0038,Client_58,CMD15801,2792.39,2024-06-19
DRC0029,Client_236,CMD15802,996.17,2024-06-21
DRC0057,Client_120,CMD15803,8196.8,2024-07-10
DRC0049,Client_201,CMD15804,3908.23,2024-01-25
DRC0056,Client_226,CMD15805,7850.78,2024-02-16
DRC0076,Client_222,CMD15806,2426.39,2024-02-04
DRC0021,Client_125,CMD15807,3929.8,2024-07-04
DRC0032,Client_92,CMD15808,1513.4,2024-06-05
DRC0031,Client_291,CMD15809,266.07,2024-03-22
DRC0004,Client_163,CMD15810,749.23,2024-02-28
DRC0075,Client_198,CMD15811,3320.87,2024-05-16
DRC0096,Client_228,CMD15812,5580.01,2024-07-11
DRC0016,Client_120,CMD15813,6357.87,2024-01-13
DRC0014,Client_5,CMD15814,3739.55,2024-01-16
DRC0071,Client_191,CMD15815,3337.79,2024-06-06
DRC0069,Client_181,CMD15816,3251.37,2024-01-08
DRC0050,Client_119,CMD15817,8635.04,2024-06-11
DRC0018,Client_157,CMD15818,3635.29,2024-07-11
DRC0055,Client_20,CMD15819,9256.51,2024-01-28
DRC0047,Client_279,CMD15820,3887.31,2024-02-20
DRC0083,Client_217,CMD15821,7419.92,2024-03-09
DRC0047,Client_43,CMD15822,342.62,2024-04-10
DRC0083,Client_186,CMD15823,8526.11,2024-06-15
DRC0021,Client_229,CMD15824,3129.21,2024-02-03
DRC0017,Client_196,CMD15825,648.25,2024-03-06
DRC0086,Client_172,CMD15826,3289.83,2024-07-02
DRC0024,Client_222,CMD15827,4278.21,2024-01-10
DRC0026,Client_192,CMD15828,8765.14,2024-06-18
DRC0002,Client_147,CMD15829,1137.36,2024-07-08
DRC0085,Client_138,CMD15830,7962.07,2024-04-08
DRC0089,Client_66,CMD15831,826.24,2024-03-10
DRC0059,Client_123,CMD15832,9964.08,2024-05-20
DRC0027,Client_118,CMD15833,5446.62,2024-05-24
DRC0081,Client_29,CMD15834,9754.79,2024-04-29
DRC0050,Client_240,CMD15835,765.02,2024-01-28
DRC0046,Client_224,CMD15836,8573.71,2024-02-09
DRC0006,Client_68,CMD15837,9026.89,2024-03-21
DRC0099,Client_28,CMD15838,5570.11,2024-03-24
DRC0071,Client_40,CMD15839,9297.55,2024-07-10
DRC0070,Client_21,CMD15840,7525.78,2024-06-30
DRC0001,Client_220,CMD15841,2721.82,2024-05-25
DRC0030,Client_231,CMD15842,5028.11,2024-05-27
DRC0090,Client_99,CMD15843,9509.86,2024-03-29
DRC0032,Client_70,CMD15844,8671.59,2024-02-10
DRC0042,Client_125,CMD15845,7612.97,2024-04-08
DRC0064,Client_191,CMD15846,2062.82,2024-02-17
DRC0064,Client_264,CMD15847,4997.49,2024-04-23
DRC0033,Client_189,CMD15848,4429.5,2024-07-19
DRC0029,Client_236,CMD15849,5751.26,2024-03-12
DRC0053,Client_237,CMD15850,2154.86,2024-05-09
DRC0030,Client_68,CMD15851,9583.82,2024-07-03
DRC0070,Client_217,CMD15852,8070.69,2024-03-18
DRC0034,Client_9,CMD15853,4796.95,2024-06-10
DRC0042,Client_202,CMD15854,9203.87,2024-05-29
DRC0092,Client_288,CMD15855,3537.69,2024-02-15
DRC0059,Client_77,CMD15856,300.81,2024-03-15
DRC0056,Client_50,CMD15857,7467.87,2024-07-18
DRC0099,Client_284,CMD15858,2357.82,2024-04-22
DRC0081,Client_217,CMD15859,3941.19,2024-05-07
DRC0032,Client_54,CMD15860,7169.9,2024-04-25
DRC0039,Client_230,CMD15861,3652.45,2024-06-02
DRC0074,Client_91,CMD15862,8810.89,2024-05-28
DRC0099,Client_2,CMD15863,1633.09,2024-01-06
DRC0054,Client_105,CMD15864,4512.99,2024-03-09
DRC0086,Client_258,CMD15865,8658.03,2024-03-31
DRC0057,Client_90,CMD15866,5912.5,2024-02-07
DRC0061,Client_118,CMD15867,4606.17,2024-05-19
DRC0052,Client_129,CMD15868,7642.81,2024-06-29
DRC0037,Client_45,CMD15869,8804.11,2024-02-22
DRC0018,Client_222,CMD15870,7425.92,2024-01-25
DRC0036,Client_54,CMD15871,5271.8,2024-01-07
DRC0096,Client_19,CMD15872,3940.97,2024-03-27
DRC0007,Client_300,CMD15873,3923.87,2024-04-25
DRC0019,Client_255,CMD15874,2144.69,2024-05-15
DRC0026,Client_248,CMD15875,4283.46,2024-07-01
DRC0041,Client_227,CMD15876,8464.57,2024-06-27
DRC0059,Client_59,CMD15877,3063.06,2024-03-10
DRC0082,Client_86,CMD15878,6413.05,2024-03-27
DRC0066,Client_286,CMD15879,523.66,2024-05-01
DRC0090,Client_280,CMD15880,966.83,2024-02-06
DRC0067,Client_84,CMD15881,6623.53,2024-07-10
DRC0018,Client_292,CMD15882,3123.2,2024-06-14
DRC0089,Client_234,CMD15883,6190.49,2024-05-27
DRC0072,Client_44,CMD15884,618.41,2024-03-19
DRC0060,Client_35,CMD15885,7643.45,2024-01-27
DRC0093,Client_11,CMD15886,7827.77,2024-07-04
DRC0035,Client_119,CMD15887,3966.79,2024-07-03
DRC0024,Client_76,CMD15888,448.76,2024-01-25
DRC0079,Client_40,CMD15889,6431.24,2024-01-05
DRC0047,Client_135,CMD15890,3776.12,2024-01-08
DRC0072,Client_43,CMD15891,4384.07,2024-03-27
DRC0048,Client_84,CMD15892,2171.8,2024-02-07
DRC0092,Client_292,CMD15893,3883.29,2024-02-06
DRC0052,Client_109,CMD15894,4783.07,2024-07-05
DRC0062,Client_157,CMD15895,5297.39,2024-04-28
DRC0005,Client_111,CMD15896,2289.43,2024-05-03
DRC0055,Client_102,CMD15897,1033.98,2024-07-09
DRC0072,Client_10,CMD15898,8364.82,2024-05-11
DRC0006,Client_193,CMD15899,3898.72,2024-04-10
DRC0005,Client_111,CMD15900,2901.11,2024-02-12
DRC0085,Client_103,CMD15901,708.54,2024-03-03
DRC0056,Client_143,CMD15902,8112.43,2024-01-09
DRC0062,Client_53,CMD15903,9113.5,2024-06-24
DRC0070,Client_36,CMD15904,990.67,2024-02-21
DRC0008,Client_122,CMD15905,9488.24,2024-05-29
DRC0082,Client_98,CMD15906,2421.78,2024-07-03
DRC0046,Client_150,CMD15907,6593.46,2024-02-24
DRC0034,Client_275,CMD15908,5029.56,2024-04-30
DRC0025,Client_126,CMD15909,5444.61,2024-02-16
DRC0093,Client_75,CMD15910,7760.45,2024-01-09
DRC0014,Client_114,CMD15911,8802.03,2024-02-24
DRC0045,Client_29,CMD15912,4151.56,2024-02-19
DRC0070,Client_163,CMD15913,7958.95,2024-06-06
DRC0053,Client_128,CMD15914,1649.96,2024-07-09
DRC0009,Client_130,CMD15915,7841.14,2024-02-01
DRC0019,Client_119,CMD15916,9380.94,2024-04-26
DRC0079,Client_40,CMD15917,4801.14,2024-06-14
DRC0078,Client_176,CMD15918,7562.04,2024-03-03
DRC0011,Client_177,CMD15919,5528.06,2024-01-21
DRC0100,Client_99,CMD15920,7658.64,2024-01-05
DRC0086,Client_193,CMD15921,4338.92,2024-04-06
DRC0028,Client_287,CMD15922,7791.14,2024-07-07
DRC0072,Client_289,CMD15923,2725.01,2024-03-07
DRC0045,Client_134,CMD15924,7498.56,2024-07-16
DRC0044,Client_50,CMD15925,5894.44,2024-02-25
DRC0066,Client_66,CMD15926,3670.15,2024-05-13
DRC0081,Client_193,CMD15927,7122.5,2024-02-06
DRC0019,Client_280,CMD15928,1003.44,2024-02-01
DRC0087,Client_87,CMD15929,4808.25,2024-03-18
DRC0047,Client_215,CMD15930,7866.76,2024-01-09
DRC0060,Client_214,CMD15931,5186.81,2024-01-15
DRC0072,Client_275,CMD15932,3396.1,2024-03-27
DRC0012,Client_20,CMD15933,6703.11,2024-04-07
DRC0095,Client_243,CMD15934,4293.42,2024-03-09
DRC0098,Client_288,CMD15935,7221.1,2024-03-03
DRC0073,Client_244,CMD15936,7258.14,2024-04-05
DRC0071,Client_297,CMD15937,2031.74,2024-02-04
DRC0012,Client_254,CMD15938,9457.2,2024-05-19
DRC0043,Client_58,CMD15939,2176.95,2024-07-08
DRC0077,Client_300,CMD15940,3436.37,2024-06-10
DRC0044,Client_95,CMD15941,5695.88,2024-04-29
DRC0048,Client_220,CMD15942,2590.8,2024-04-13
DRC0013,Client_111,CMD15943,8996.55,2024-05-14
DRC0014,Client_180,CMD15944,936.93,2024-03-15
DRC0042,Client_150,CMD15945,7482.12,2024-02-25
DRC0051,Client_81,CMD15946,4758.79,2024-06-16
DRC0044,Client_197,CMD15947,3072.96,2024-03-27
DRC0093,Client_2,CMD15948,7437.58,2024-04-20
DRC0095,Client_170,CMD15949,8614.31,2024-01-13
DRC0072,Client_112,CMD15950,9281.03,2024-04-15
DRC0042,Client_98,CMD15951,7839.19,2024-05-16
DRC0039,Client_132,CMD15952,2867.33,2024-04-30
DRC0017,Client_155,CMD15953,9431.86,2024-03-23
DRC0008,Client_122,CMD15954,5106.13,2024-04-24
DRC0057,Client_62,CMD15955,3239.34,2024-07-01
DRC0022,Client_121,CMD15956,8944.98,2024-06-01
DRC0079,Client_123,CMD15957,1257.37,2024-05-22
DRC0012,Client_229,CMD15958,1750.13,2024-03-31
DRC0082,Client_30,CMD15959,7577.01,2024-07-18
DRC0025,Client_158,CMD15960,2984.39,2024-02-03
DRC0072,Client_255,CMD15961,3702.86,2024-06-06
DRC0037,Client_31,CMD15962,7727.74,2024-01-19
DRC0079,Client_52,CMD15963,4141.52,2024-05-13
DRC0012,Client_135,CMD15964,8633.16,2024-05-20
DRC0047,Client_40,CMD15965,7275.97,2024-02-02
DRC0085,Client_293,CMD15966,2729.73,2024-02-14
DRC0059,Client_11,CMD15967,1086.21,2024-04-05
DRC0073,Client_126,CMD15968,7588.15,2024-04-16
DRC0079,Client_184,CMD15969,2052.22,2024-05-17
DRC0026,Client_228,CMD15970,9597.76,2024-01-16
DRC0076,Client_248,CMD15971,3518.67,2024-03-10
DRC0032,Client_115,CMD15972,543.22,2024-05-25
DRC0075,Client_63,CMD15973,4162.08,2024-01-11
DRC0008,Client_114,CMD15974,2784.66,2024-04-18
DRC0007,Client_196,CMD15975,5438.87,2024-05-19
DRC0094,Client_39,CMD15976,8189.85,2024-06-28
DRC0060,Client_132,CMD15977,4262.29,2024-07-09
DRC0041,Client_15,CMD15978,9760.25,2024-03-04
DRC0094,Client_287,CMD15979,4374.69,2024-03-25
DRC0042,Client_282,CMD15980,8140.84,2024-07-12
DRC0018,Client_2,CMD15981,8946.22,2024-05-30
DRC0091,Client_88,CMD15982,3242.77,2024-06-09
DRC0012,Client_103,CMD15983,3215.43,2024-04-07
DRC0008,Client_193,CMD15984,5874.98,2024-04-04
DRC0021,Client_40,CMD15985,953.77,2024-05-15
DRC0067,Client_299,CMD15986,3574.75,2024-03-19
DRC0055,Client_128,CMD15987,2933.73,2024-01-23
DRC0014,Client_1,CMD15988,9946.14,2024-04-17
DRC0061,Client_153,CMD15989,7767.8,2024-04-02
DRC0050,Client_1,CMD15990,3814.89,2024-04-21
DRC0078,Client_26,CMD15991,9010.97,2024-04-23
DRC0058,Client_29,CMD15992,2906.47,2024-04-04
DRC0004,Client_214,CMD15993,9534.19,2024-04-08
DRC0099,Client_60,CMD15994,8954.06,2024-06-07
DRC0036,Client_122,CMD15995,9360.35,2024-04-30
DRC0068,Client_197,CMD15996,4724.6,2024-03-24
DRC0007,Client_165,CMD15997,9205.98,2024-07-17
DRC0098,Client_74,CMD15998,6889.11,2024-07-06
DRC0064,Client_152,CMD15999,8257.41,2024-06-27
DRC0036,Client_28,CMD16000,5500.01,2024-05-21
DRC0027,Client_7,CMD16001,8551.27,2024-05-21
DRC0038,Client_150,CMD16002,9583.72,2024-04-06
DRC0014,Client_234,CMD16003,9882.83,2024-01-08
DRC0047,Client_40,CMD16004,8815.06,2024-01-26
DRC0006,Client_115,CMD16005,8660.45,2024-05-26
DRC0074,Client_135,CMD16006,2214.7,2024-06-30
DRC0073,Client_290,CMD16007,2558.35,2024-01-27
DRC0007,Client_107,CMD16008,243.99,2024-02-08
DRC0079,Client_12,CMD16009,1189.13,2024-07-06
DRC0012,Client_140,CMD16010,4236.88,2024-01-11
DRC0071,Client_231,CMD16011,2831.38,2024-03-21
DRC0049,Client_7,CMD16012,7152.2,2024-01-11
DRC0076,Client_252,CMD16013,6357.83,2024-04-22
DRC0086,Client_118,CMD16014,7545.72,2024-07-15
DRC0036,Client_24,CMD16015,3423.46,2024-06-15
DRC0052,Client_6,CMD16016,6259.71,2024-02-19
DRC0036,Client_77,CMD16017,8903.89,2024-02-27
DRC0015,Client_265,CMD16018,8360.4,2024-01-10
DRC0094,Client_279,CMD16019,7179.23,2024-05-30
DRC0043,Client_166,CMD16020,1000.07,2024-03-14
DRC0036,Client_20,CMD16021,1603.84,2024-02-07
DRC0063,Client_12,CMD16022,6466.25,2024-03-31
DRC0033,Client_169,CMD16023,6031.91,2024-02-04
DRC0008,Client_300,CMD16024,5712.98,2024-02-10
DRC0036,Client_161,CMD16025,4403.17,2024-05-18
DRC0003,Client_173,CMD16026,8521.36,2024-07-01
DRC0049,Client_93,CMD16027,3970.09,2024-07-05
DRC0006,Client_156,CMD16028,6152.37,2024-05-16
DRC0031,Client_137,CMD16029,3930.44,2024-03-09
DRC0067,Client_66,CMD16030,9018.95,2024-04-25
DRC0066,Client_257,CMD16031,8372.9,2024-05-28
DRC0006,Client_300,CMD16032,3287.82,2024-06-23
DRC0075,Client_117,CMD16033,3856.08,2024-06-18
DRC0076,Client_118,CMD16034,2076.24,2024-05-06
DRC0073,Client_288,CMD16035,7897.02,2024-06-17
DRC0011,Client_140,CMD16036,8374.62,2024-01-20
DRC0034,Client_167,CMD16037,8144.12,2024-07-04
DRC0062,Client_260,CMD16038,1159.24,2024-01-26
DRC0095,Client_46,CMD16039,3721.04,2024-04-04
DRC0033,Client_15,CMD16040,7187.66,2024-05-14
DRC0094,Client_132,CMD16041,8594.85,2024-05-11
DRC0014,Client_24,CMD16042,1513.37,2024-02-10
DRC0087,Client_186,CMD16043,2001.19,2024-07-09
DRC0078,Client_51,CMD16044,4354.48,2024-01-04
DRC0092,Client_46,CMD16045,542.19,2024-04-24
DRC0059,Client_266,CMD16046,1613.62,2024-01-08
DRC0061,Client_73,CMD16047,1835.41,2024-06-25
DRC0017,Client_298,CMD16048,8978.78,2024-01-19
DRC0023,Client_223,CMD16049,1403.64,2024-03-07
DRC0023,Client_46,CMD16050,1718.39,2024-01-22
DRC0058,Client_121,CMD16051,5159.65,2024-07-14
DRC0083,Client_23,CMD16052,825.6,2024-07-16
DRC0056,Client_248,CMD16053,3306.32,2024-06-02
DRC0030,Client_233,CMD16054,5422.53,2024-01-25
DRC0088,Client_216,CMD16055,5252.85,2024-01-25
DRC0079,Client_294,CMD16056,9553.73,2024-07-07
DRC0033,Client_245,CMD16057,8491.61,2024-06-05
DRC0082,Client_297,CMD16058,1727.58,2024-01-20
DRC0088,Client_141,CMD16059,7972.71,2024-06-09
DRC0080,Client_57,CMD16060,3526.2,2024-05-30
DRC0037,Client_287,CMD16061,8856.87,2024-05-06
DRC0097,Client_262,CMD16062,7692.44,2024-07-14
DRC0053,Client_214,CMD16063,3738.41,2024-06-20
DRC0025,Client_299,CMD16064,1000.35,2024-07-02
DRC0060,Client_177,CMD16065,1704.06,2024-01-07
DRC0070,Client_215,CMD16066,4719.65,2024-02-12
DRC0041,Client_170,CMD16067,9136.43,2024-03-08
DRC0086,Client_14,CMD16068,1512.97,2024-07-09
DRC0021,Client_142,CMD16069,9297.21,2024-01-02
DRC0045,Client_194,CMD16070,4946.01,2024-01-09
DRC0010,Client_241,CMD16071,6692.8,2024-03-09
DRC0040,Client_187,CMD16072,6876.77,2024-05-09
DRC0010,Client_115,CMD16073,9206.37,2024-06-13
DRC0053,Client_186,CMD16074,1921.54,2024-04-21
DRC0093,Client_138,CMD16075,8697.71,2024-06-15
DRC0064,Client_45,CMD16076,9953.67,2024-03-08
DRC0044,Client_257,CMD16077,628.12,2024-04-11
DRC0001,Client_41,CMD16078,6097.17,2024-02-25
DRC0012,Client_150,CMD16079,7371.69,2024-03-30
DRC0021,Client_121,CMD16080,1846.31,2024-06-14
DRC0060,Client_16,CMD16081,717.62,2024-06-09
DRC0069,Client_99,CMD16082,7571.58,2024-06-08
DRC0056,Client_222,CMD16083,3653.17,2024-02-23
DRC0043,Client_252,CMD16084,415.8,2024-07-06
DRC0090,Client_149,CMD16085,9795.29,2024-04-09
DRC0019,Client_7,CMD16086,5434.62,2024-04-26
DRC0027,Client_299,CMD16087,9354.58,2024-05-28
DRC0056,Client_259,CMD16088,2854.49,2024-06-27
DRC0052,Client_108,CMD16089,5969.82,2024-05-01
DRC0020,Client_96,CMD16090,3705.42,2024-01-13
DRC0005,Client_99,CMD16091,3790.01,2024-02-22
DRC0066,Client_180,CMD16092,5379.81,2024-05-30
DRC0084,Client_245,CMD16093,1562.45,2024-01-08
DRC0048,Client_141,CMD16094,1320.65,2024-01-08
DRC0004,Client_262,CMD16095,1479.71,2024-01-02
DRC0071,Client_179,CMD16096,8873.74,2024-05-18
DRC0085,Client_100,CMD16097,3889.26,2024-01-24
DRC0009,Client_278,CMD16098,5287.13,2024-05-18
DRC0068,Client_140,CMD16099,9568.54,2024-02-07
DRC0075,Client_230,CMD16100,8611.36,2024-05-24
DRC0004,Client_92,CMD16101,2191.47,2024-02-07
DRC0042,Client_56,CMD16102,1190.81,2024-04-07
DRC0024,Client_253,CMD16103,8324.37,2024-05-20
DRC0087,Client_297,CMD16104,849.21,2024-07-12
DRC0031,Client_188,CMD16105,6547.65,2024-03-16
DRC0012,Client_130,CMD16106,4782.56,2024-02-05
DRC0083,Client_272,CMD16107,5458.22,2024-04-05
DRC0029,Client_185,CMD16108,1891.67,2024-01-30
DRC0019,Client_62,CMD16109,2992.27,2024-06-10
DRC0092,Client_129,CMD16110,4101.46,2024-03-23
DRC0022,Client_106,CMD16111,2054.88,2024-05-01
DRC0057,Client_201,CMD16112,6639.72,2024-05-13
DRC0026,Client_88,CMD16113,2868.19,2024-03-14
DRC0020,Client_144,CMD16114,7239.11,2024-02-28
DRC0081,Client_188,CMD16115,7463.19,2024-07-16
DRC0097,Client_26,CMD16116,9920.6,2024-07-13
DRC0007,Client_165,CMD16117,9508.31,2024-02-19
DRC0079,Client_98,CMD16118,6899.82,2024-05-23
DRC0017,Client_270,CMD16119,1984.99,2024-06-12
DRC0074,Client_56,CMD16120,5249.63,2024-02-15
DRC0078,Client_204,CMD16121,1433.15,2024-03-12
DRC0100,Client_181,CMD16122,3112.33,2024-05-16
DRC0093,Client_58,CMD16123,5633.79,2024-01-15
DRC0083,Client_214,CMD16124,5835.68,2024-05-13
DRC0016,Client_223,CMD16125,8387.86,2024-05-28
DRC0031,Client_178,CMD16126,4101.22,2024-02-08
DRC0034,Client_66,CMD16127,9525.77,2024-02-27
DRC0061,Client_182,CMD16128,4532.03,2024-02-01
DRC0096,Client_282,CMD16129,8404.94,2024-01-09
DRC0020,Client_203,CMD16130,3124.35,2024-07-14
DRC0015,Client_98,CMD16131,4889.52,2024-01-22
DRC0032,Client_110,CMD16132,6400.81,2024-02-10
DRC0082,Client_249,CMD16133,3264.54,2024-05-23
DRC0098,Client_263,CMD16134,140.26,2024-05-15
DRC0018,Client_162,CMD16135,4163.36,2024-06-26
DRC0050,Client_151,CMD16136,1955.64,2024-01-28
DRC0014,Client_206,CMD16137,5821.85,2024-01-05
DRC0059,Client_285,CMD16138,1461.33,2024-04-26
DRC0007,Client_180,CMD16139,4288.19,2024-06-01
DRC0039,Client_64,CMD16140,9983.13,2024-01-17
DRC0033,Client_141,CMD16141,3264.05,2024-03-06
DRC0019,Client_75,CMD16142,9716.86,2024-03-01
DRC0069,Client_196,CMD16143,9394.78,2024-02-05
DRC0055,Client_113,CMD16144,301.23,2024-04-04
DRC0053,Client_234,CMD16145,4504.16,2024-04-04
DRC0100,Client_193,CMD16146,9469.67,2024-06-26
DRC0011,Client_8,CMD16147,2162.92,2024-03-08
DRC0019,Client_186,CMD16148,3233.13,2024-02-14
DRC0040,Client_98,CMD16149,1669.54,2024-05-15
DRC0089,Client_272,CMD16150,6659.98,2024-03-09
DRC0054,Client_275,CMD16151,3146.96,2024-04-04
DRC0061,Client_28,CMD16152,377.65,2024-02-06
DRC0060,Client_9,CMD16153,2669.52,2024-02-03
DRC0021,Client_237,CMD16154,6204.67,2024-02-23
DRC0011,Client_182,CMD16155,8398.95,2024-01-05
DRC0029,Client_283,CMD16156,1905.33,2024-07-12
DRC0071,Client_69,CMD16157,1026.96,2024-05-11
DRC0075,Client_133,CMD16158,4685.76,2024-06-03
DRC0003,Client_214,CMD16159,3192.26,2024-04-14
DRC0092,Client_91,CMD16160,4154.07,2024-02-28
DRC0070,Client_194,CMD16161,4904.6,2024-01-29
DRC0019,Client_93,CMD16162,8096.86,2024-03-12
DRC0017,Client_277,CMD16163,3155.94,2024-03-13
DRC0010,Client_144,CMD16164,1902.92,2024-07-11
DRC0024,Client_264,CMD16165,1564.74,2024-07-04
DRC0037,Client_55,CMD16166,9920.04,2024-04-28
DRC0098,Client_189,CMD16167,7787.78,2024-01-30
DRC0029,Client_76,CMD16168,1416.54,2024-05-08
DRC0040,Client_21,CMD16169,2374.52,2024-06-26
DRC0068,Client_69,CMD16170,928.06,2024-05-07
DRC0041,Client_274,CMD16171,4783.05,2024-07-16
DRC0083,Client_107,CMD16172,9651.51,2024-05-23
DRC0002,Client_180,CMD16173,1571.98,2024-04-14
DRC0072,Client_230,CMD16174,122.91,2024-01-17
DRC0014,Client_7,CMD16175,3752.08,2024-04-26
DRC0042,Client_252,CMD16176,8748.14,2024-02-19
DRC0006,Client_67,CMD16177,3555.46,2024-05-13
DRC0099,Client_50,CMD16178,4330.58,2024-03-13
DRC0027,Client_280,CMD16179,2962.41,2024-02-01
DRC0086,Client_17,CMD16180,135.38,2024-03-06
DRC0053,Client_150,CMD16181,2880.97,2024-03-30
DRC0043,Client_296,CMD16182,6767.73,2024-01-17
DRC0086,Client_133,CMD16183,7353.72,2024-04-11
DRC0004,Client_196,CMD16184,8126.98,2024-01-10
DRC0074,Client_186,CMD16185,5083.2,2024-06-04
DRC0005,Client_244,CMD16186,2360.73,2024-07-05
DRC0076,Client_226,CMD16187,1878.14,2024-01-02
DRC0017,Client_77,CMD16188,1119.48,2024-04-30
DRC0093,Client_198,CMD16189,7329.05,2024-02-18
DRC0075,Client_218,CMD16190,7444.07,2024-06-29
DRC0042,Client_254,CMD16191,2989.93,2024-03-16
DRC0076,Client_66,CMD16192,5533.54,2024-02-22
DRC0051,Client_295,CMD16193,2862.03,2024-04-06
DRC0075,Client_170,CMD16194,8195.43,2024-02-19
DRC0034,Client_200,CMD16195,7193.47,2024-05-13
DRC0055,Client_228,CMD16196,2656.67,2024-06-27
DRC0086,Client_242,CMD16197,2446.31,2024-02-24
DRC0029,Client_82,CMD16198,6613.33,2024-04-26
DRC0002,Client_141,CMD16199,1025.52,2024-05-10
