Projet_ID,Client,Commande_ID,Montant_TTC,Date_Commande
DRC0069,Client_62,CMD16301,1568.1,2024-04-07
DRC0122,Client_351,CMD26302,1443.36,2024-06-06
DRC0012,Client_136,CMD16303,10431.68,2024-02-23
DRC0012,Client_187,CMD16304,10953.36,2024-04-07
DRC0100,Client_223,CMD16305,11298.55,2024-01-01
DRC0005,Client_14,CMD16306,4391.59,2024-03-08
DRC0163,Client_347,CMD26307,8417.18,2024-02-13
DRC0186,Client_303,CMD26308,11011.04,2024-07-19
DRC0040,Client_165,CMD16309,5291.96,2024-05-11
DRC0027,Client_5,CMD16310,11454.12,2024-04-15
DRC0035,Client_181,CMD16311,405.72,2024-01-09
DRC0176,Client_327,CMD26312,8497.31,2024-04-29
DRC0063,Client_91,CMD16313,2115.85,2024-06-24
DRC0032,Client_136,CMD16314,7940.51,2024-03-12
DRC0054,Client_92,CMD16315,6850.81,2024-05-25
DRC0122,Client_314,CMD26316,3965.33,2024-01-09
DRC0090,Client_24,CMD16317,8209.27,2024-06-07
DRC0094,Client_251,CMD16318,6788.2,2024-01-21
DRC0067,Client_288,CMD16319,2656.58,2024-01-02
DRC0066,Client_21,CMD16320,3315.58,2024-04-18
DRC0043,Client_177,CMD16321,6986.27,2024-07-18
DRC0045,Client_204,CMD16322,9180.97,2024-01-30
DRC0086,Client_294,CMD16323,11035.8,2024-04-02
DRC0030,Client_76,CMD16324,8132.04,2024-01-19
DRC0085,Client_40,CMD16325,6617.77,2024-06-12
DRC0084,Client_218,CMD16326,7764.12,2024-02-20
DRC0114,Client_393,CMD26327,5795.21,2024-02-13
DRC0062,Client_151,CMD16328,2918.23,2024-01-28
DRC0142,Client_340,CMD26329,10213.36,2024-06-26
DRC0094,Client_205,CMD16330,7027.8,2024-04-20
DRC0036,Client_66,CMD16331,5585.64,2024-06-13
DRC0067,Client_171,CMD16332,4215.27,2024-06-23
DRC0192,Client_355,CMD26333,7364.57,2024-03-19
DRC0005,Client_286,CMD16334,8432.58,2024-06-08
DRC0016,Client_111,CMD16335,3967.49,2024-07-02
DRC0021,Client_6,CMD16336,5249.27,2024-03-26
DRC0084,Client_206,CMD16337,3623.92,2024-06-10
DRC0035,Client_228,CMD16338,5228.23,2024-01-10
DRC0160,Client_335,CMD26339,9110.3,2024-05-04
DRC0007,Client_257,CMD16340,3152.78,2024-05-05
DRC0036,Client_176,CMD16341,2035.38,2024-04-27
DRC0035,Client_253,CMD16342,7320.98,2024-01-07
DRC0183,Client_349,CMD26343,3949.87,2024-03-06
DRC0116,Client_319,CMD26344,4899.91,2024-01-17
DRC0190,Client_337,CMD26345,8822.58,2024-02-15
DRC0047,Client_24,CMD16346,11644.05,2024-05-20
DRC0013,Client_261,CMD16347,4950.98,2024-03-12
DRC0095,Client_130,CMD16348,5073.25,2024-07-04
DRC0075,Client_81,CMD16349,1592.1,2024-05-19
DRC0091,Client_267,CMD16350,5500.52,2024-07-15
DRC0035,Client_270,CMD16351,6313.36,2024-06-21
DRC0013,Client_199,CMD16352,8215.73,2024-02-15
DRC0063,Client_300,CMD16353,6430.89,2024-07-10
DRC0005,Client_18,CMD16354,7350.15,2024-05-07
DRC0067,Client_10,CMD16355,7642.36,2024-02-10
DRC0183,Client_356,CMD26356,4974.87,2024-02-09
DRC0059,Client_215,CMD16357,2140.45,2024-03-01
DRC0096,Client_103,CMD16358,4520.86,2024-03-12
DRC0131,Client_332,CMD26359,7817.74,2024-06-20
DRC0041,Client_143,CMD16360,5316.11,2024-06-19
DRC0030,Client_30,CMD16361,1511.87,2024-01-30
DRC0007,Client_199,CMD16362,466.77,2024-04-05
DRC0178,Client_390,CMD26363,320.07,2024-01-05
DRC0139,Client_398,CMD26364,1623.15,2024-07-19
DRC0042,Client_168,CMD16365,5200.02,2024-04-17
DRC0098,Client_283,CMD16366,7750.2,2024-07-11
DRC0043,Client_291,CMD16367,8421.7,2024-03-08
DRC0093,Client_160,CMD16368,6294.89,2024-02-18
DRC0039,Client_94,CMD16369,8806.17,2024-04-16
DRC0166,Client_343,CMD26370,4200.23,2024-06-14
DRC0158,Client_381,CMD26371,4101.82,2024-05-18
DRC0032,Client_61,CMD16372,10196.33,2024-04-26
DRC0064,Client_272,CMD16373,11598.32,2024-02-18
DRC0065,Client_100,CMD16374,11754.53,2024-04-12
DRC0063,Client_234,CMD16375,7350.46,2024-04-24
DRC0032,Client_35,CMD16376,2969.78,2024-07-09
DRC0002,Client_277,CMD16377,5489.74,2024-01-13
DRC0050,Client_40,CMD16378,7818.78,2024-07-05
DRC0071,Client_174,CMD16379,6275.18,2024-04-27
DRC0079,Client_176,CMD16380,11883.28,2024-07-15
DRC0059,Client_11,CMD16381,4624.74,2024-05-25
DRC0002,Client_111,CMD16382,5934.16,2024-04-30
DRC0049,Client_112,CMD16383,1742.44,2024-05-26
DRC0110,Client_331,CMD26384,11381.41,2024-03-13
DRC0056,Client_52,CMD16385,8374.91,2024-02-17
DRC0022,Client_164,CMD16386,5913.42,2024-01-16
DRC0042,Client_58,CMD16387,10430.08,2024-05-02
DRC0116,Client_320,CMD26388,3757.78,2024-04-21
DRC0095,Client_54,CMD16389,11866.22,2024-04-16
DRC0167,Client_308,CMD26390,2390.51,2024-01-06
DRC0057,Client_178,CMD16391,7151.96,2024-06-18
DRC0018,Client_33,CMD16392,10411.54,2024-05-09
DRC0192,Client_346,CMD26393,5693.74,2024-03-08
DRC0026,Client_237,CMD16394,11896.38,2024-04-03
DRC0176,Client_315,CMD26395,4783.86,2024-02-20
DRC0166,Client_360,CMD26396,3537.63,2024-06-22
DRC0065,Client_52,CMD16397,2635.8,2024-05-01
DRC0065,Client_126,CMD16398,2309.56,2024-06-11
DRC0082,Client_15,CMD16399,5021.04,2024-05-16
DRC0078,Client_23,CMD16400,3942.88,2024-07-02
DRC0008,Client_66,CMD16401,11797.41,2024-01-30
DRC0038,Client_184,CMD16402,3857.36,2024-06-16
DRC0030,Client_148,CMD16403,11743.7,2024-03-23
DRC0123,Client_364,CMD26404,11372.93,2024-07-09
DRC0043,Client_254,CMD16405,2982.33,2024-05-11
DRC0006,Client_76,CMD16406,241.44,2024-07-08
DRC0021,Client_80,CMD16407,2117.19,2024-07-05
DRC0195,Client_301,CMD26408,8750.69,2024-02-01
DRC0038,Client_144,CMD16409,4030.27,2024-06-12
DRC0111,Client_369,CMD26410,9152.6,2024-05-28
DRC0013,Client_218,CMD16411,4253.06,2024-06-18
DRC0068,Client_16,CMD16412,4936.62,2024-04-24
DRC0088,Client_194,CMD16413,1908.45,2024-05-04
DRC0085,Client_275,CMD16414,5637.8,2024-02-04
DRC0037,Client_267,CMD16415,11368.19,2024-06-03
DRC0185,Client_389,CMD26416,2583.42,2024-05-09
DRC0091,Client_120,CMD16417,6871.43,2024-05-03
DRC0083,Client_236,CMD16418,4814.98,2024-04-15
DRC0102,Client_389,CMD26419,3372.3,2024-03-27
DRC0023,Client_180,CMD16420,159.84,2024-06-05
DRC0032,Client_153,CMD16421,1075.49,2024-07-02
DRC0183,Client_324,CMD26422,1482.55,2024-03-10
DRC0197,Client_333,CMD26423,11190.14,2024-05-20
DRC0008,Client_83,CMD16424,9488.69,2024-02-18
DRC0041,Client_125,CMD16425,8369.26,2024-05-14
DRC0092,Client_285,CMD16426,7518.78,2024-07-12
DRC0066,Client_91,CMD16427,1753.27,2024-03-05
DRC0019,Client_148,CMD16428,5463.79,2024-03-01
DRC0111,Client_386,CMD26429,5634.71,2024-01-17
DRC0029,Client_54,CMD16430,9092.24,2024-06-11
DRC0072,Client_50,CMD16431,2989.14,2024-02-19
DRC0059,Client_68,CMD16432,4114.46,2024-02-02
DRC0016,Client_213,CMD16433,5849.14,2024-03-25
DRC0005,Client_167,CMD16434,1747.22,2024-03-30
DRC0089,Client_230,CMD16435,6088.0,2024-07-05
DRC0054,Client_279,CMD16436,11366.33,2024-01-02
DRC0157,Client_321,CMD26437,2927.95,2024-04-07
DRC0063,Client_276,CMD16438,10631.34,2024-03-13
DRC0060,Client_60,CMD16439,882.96,2024-05-10
DRC0099,Client_236,CMD16440,5546.95,2024-02-14
DRC0092,Client_224,CMD16441,11321.98,2024-06-22
DRC0008,Client_20,CMD16442,9111.75,2024-03-31
DRC0003,Client_239,CMD16443,1364.08,2024-02-10
DRC0089,Client_252,CMD16444,6325.65,2024-05-30
DRC0117,Client_309,CMD26445,1957.9,2024-07-01
DRC0019,Client_190,CMD16446,7489.27,2024-02-11
DRC0186,Client_359,CMD26447,2213.47,2024-01-28
DRC0054,Client_256,CMD16448,7389.67,2024-05-17
DRC0022,Client_289,CMD16449,6597.01,2024-04-04
DRC0063,Client_249,CMD16450,4414.81,2024-05-31
DRC0073,Client_278,CMD16451,3700.63,2024-02-23
DRC0024,Client_40,CMD16452,2986.45,2024-06-26
DRC0135,Client_355,CMD26453,6062.57,2024-05-04
DRC0096,Client_271,CMD16454,8431.34,2024-06-13
DRC0058,Client_300,CMD16455,3988.09,2024-06-11
DRC0047,Client_62,CMD16456,11106.25,2024-05-21
DRC0010,Client_252,CMD16457,9189.34,2024-03-16
DRC0085,Client_186,CMD16458,11489.83,2024-03-20
DRC0061,Client_20,CMD16459,2644.96,2024-02-02
DRC0036,Client_40,CMD16460,4385.91,2024-03-05
DRC0077,Client_49,CMD16461,1490.14,2024-04-04
DRC0050,Client_273,CMD16462,10163.48,2024-04-29
DRC0055,Client_88,CMD16463,6344.0,2024-02-11
DRC0114,Client_395,CMD26464,7285.92,2024-02-05
DRC0035,Client_285,CMD16465,5413.82,2024-04-04
DRC0065,Client_191,CMD16466,1660.74,2024-02-18
DRC0015,Client_165,CMD16467,4776.15,2024-03-19
DRC0014,Client_259,CMD16468,1541.19,2024-04-18
DRC0056,Client_243,CMD16469,4203.0,2024-02-05
DRC0029,Client_26,CMD16470,7167.73,2024-02-22
DRC0107,Client_308,CMD26471,3039.2,2024-01-17
DRC0072,Client_1,CMD16472,1147.2,2024-01-03
DRC0081,Client_195,CMD16473,1043.81,2024-03-31
DRC0087,Client_287,CMD16474,6638.15,2024-04-01
DRC0065,Client_257,CMD16475,9108.36,2024-02-04
DRC0020,Client_163,CMD16476,8871.82,2024-07-03
DRC0065,Client_45,CMD16477,5343.16,2024-04-04
DRC0050,Client_295,CMD16478,3543.36,2024-03-18
DRC0021,Client_244,CMD16479,3437.14,2024-05-17
DRC0034,Client_99,CMD16480,8548.49,2024-06-09
DRC0174,Client_336,CMD26481,2808.71,2024-05-23
DRC0075,Client_91,CMD16482,12156.93,2024-01-02
DRC0081,Client_299,CMD16483,9235.79,2024-01-24
DRC0014,Client_134,CMD16484,3034.94,2024-05-25
DRC0039,Client_119,CMD16485,10663.27,2024-07-05
DRC0055,Client_109,CMD16486,4906.41,2024-01-28
DRC0031,Client_260,CMD16487,1002.01,2024-05-26
DRC0069,Client_232,CMD16488,7406.0,2024-07-05
DRC0008,Client_45,CMD16489,10080.4,2024-04-04
DRC0051,Client_180,CMD16490,11188.48,2024-03-01
DRC0052,Client_48,CMD16491,8075.94,2024-03-13
DRC0160,Client_380,CMD26492,7826.75,2024-07-16
DRC0073,Client_143,CMD16493,6267.49,2024-07-14
DRC0013,Client_230,CMD16494,6346.38,2024-06-03
DRC0071,Client_124,CMD16495,6515.7,2024-07-11
DRC0054,Client_184,CMD16496,1061.96,2024-06-30
DRC0054,Client_138,CMD16497,1779.43,2024-01-31
DRC0017,Client_262,CMD16498,5878.55,2024-05-17
DRC0034,Client_29,CMD16499,1876.15,2024-01-28
DRC0052,Client_96,CMD16500,1417.55,2024-04-16
DRC0050,Client_62,CMD16501,3417.5,2024-03-22
DRC0112,Client_353,CMD26502,4342.68,2024-05-25
DRC0028,Client_280,CMD16503,3785.18,2024-03-10
DRC0056,Client_50,CMD16504,7957.43,2024-01-31
DRC0041,Client_260,CMD16505,5447.33,2024-04-07
DRC0085,Client_95,CMD16506,10810.79,2024-03-30
DRC0034,Client_35,CMD16507,862.19,2024-05-15
DRC0049,Client_40,CMD16508,714.67,2024-07-01
DRC0065,Client_147,CMD16509,2770.95,2024-03-28
DRC0093,Client_266,CMD16510,9583.88,2024-06-09
DRC0174,Client_306,CMD26511,10311.66,2024-07-08
DRC0078,Client_293,CMD16512,5978.34,2024-01-11
DRC0007,Client_10,CMD16513,10569.79,2024-01-19
DRC0055,Client_159,CMD16514,7537.15,2024-02-27
DRC0001,Client_42,CMD16515,4802.56,2024-03-04
DRC0010,Client_222,CMD16516,6899.26,2024-01-15
DRC0097,Client_162,CMD16517,5654.82,2024-01-29
DRC0022,Client_235,CMD16518,1281.34,2024-05-09
DRC0008,Client_19,CMD16519,11554.03,2024-03-20
DRC0053,Client_123,CMD16520,9296.33,2024-07-17
DRC0090,Client_111,CMD16521,444.79,2024-03-03
DRC0074,Client_22,CMD16522,1507.78,2024-05-15
DRC0032,Client_94,CMD16523,9459.78,2024-01-10
DRC0003,Client_239,CMD16524,5984.15,2024-05-30
DRC0131,Client_329,CMD26525,4329.84,2024-07-05
DRC0144,Client_381,CMD26526,887.68,2024-03-08
DRC0092,Client_234,CMD16527,2212.11,2024-01-11
DRC0027,Client_122,CMD16528,5839.25,2024-01-20
DRC0028,Client_31,CMD16529,9381.43,2024-04-19
DRC0168,Client_373,CMD26530,10419.31,2024-05-04
DRC0091,Client_279,CMD16531,9797.0,2024-01-30
DRC0130,Client_396,CMD26532,5351.45,2024-03-17
DRC0011,Client_259,CMD16533,8973.49,2024-05-22
DRC0067,Client_207,CMD16534,5311.64,2024-06-19
DRC0048,Client_96,CMD16535,4201.28,2024-03-04
DRC0097,Client_82,CMD16536,5716.34,2024-06-20
DRC0080,Client_23,CMD16537,8515.63,2024-05-20
DRC0003,Client_244,CMD16538,3231.52,2024-07-15
DRC0082,Client_114,CMD16539,10293.67,2024-02-05
DRC0059,Client_210,CMD16540,11917.96,2024-05-15
DRC0084,Client_246,CMD16541,10758.13,2024-03-27
DRC0193,Client_324,CMD26542,10542.79,2024-01-21
DRC0022,Client_258,CMD16543,10165.7,2024-07-09
DRC0076,Client_9,CMD16544,9681.65,2024-04-09
DRC0084,Client_298,CMD16545,1267.43,2024-01-08
DRC0080,Client_218,CMD16546,5009.2,2024-01-06
DRC0074,Client_33,CMD16547,10128.94,2024-01-30
DRC0056,Client_189,CMD16548,8077.49,2024-05-12
DRC0092,Client_213,CMD16549,9898.38,2024-01-30
DRC0048,Client_296,CMD16550,10347.53,2024-05-25
DRC0045,Client_62,CMD16551,2606.32,2024-05-12
DRC0100,Client_254,CMD16552,2136.16,2024-03-21
DRC0019,Client_178,CMD16553,11286.6,2024-02-04
DRC0086,Client_2,CMD16554,4357.36,2024-04-03
DRC0100,Client_289,CMD16555,6990.43,2024-03-08
DRC0065,Client_249,CMD16556,1233.92,2024-06-14
DRC0021,Client_281,CMD16557,8544.76,2024-05-22
DRC0020,Client_178,CMD16558,5007.89,2024-05-03
DRC0039,Client_235,CMD16559,955.94,2024-06-19
DRC0031,Client_80,CMD16560,11348.15,2024-06-21
DRC0080,Client_154,CMD16561,4786.95,2024-01-03
DRC0053,Client_275,CMD16562,143.61,2024-04-01
DRC0189,Client_353,CMD26563,5740.03,2024-06-30
DRC0065,Client_26,CMD16564,2195.92,2024-06-19
DRC0066,Client_162,CMD16565,2411.5,2024-05-22
DRC0037,Client_203,CMD16566,5469.9,2024-06-30
DRC0122,Client_334,CMD26567,7707.55,2024-04-24
DRC0083,Client_95,CMD16568,6711.17,2024-06-16
DRC0045,Client_42,CMD16569,3029.82,2024-05-01
DRC0035,Client_276,CMD16570,11313.1,2024-05-08
DRC0069,Client_192,CMD16571,2544.23,2024-06-22
DRC0119,Client_364,CMD26572,7426.54,2024-02-18
DRC0145,Client_354,CMD26573,2785.93,2024-02-25
DRC0117,Client_362,CMD26574,1036.52,2024-05-02
DRC0026,Client_140,CMD16575,11229.94,2024-03-06
DRC0078,Client_88,CMD16576,9441.64,2024-01-30
DRC0084,Client_245,CMD16577,10398.52,2024-06-20
DRC0017,Client_238,CMD16578,7044.43,2024-03-29
DRC0039,Client_298,CMD16579,3127.73,2024-05-11
DRC0079,Client_169,CMD16580,11276.59,2024-04-26
DRC0065,Client_261,CMD16581,2818.6,2024-06-08
DRC0025,Client_21,CMD16582,11236.95,2024-06-07
DRC0089,Client_59,CMD16583,5037.43,2024-03-17
DRC0023,Client_34,CMD16584,6880.27,2024-05-22
DRC0010,Client_207,CMD16585,11986.56,2024-05-10
DRC0015,Client_300,CMD16586,10000.56,2024-07-19
DRC0085,Client_101,CMD16587,10147.75,2024-07-05
DRC0047,Client_201,CMD16588,10848.29,2024-06-09
DRC0094,Client_202,CMD16589,8466.17,2024-07-16
DRC0120,Client_358,CMD26590,7313.99,2024-05-31
DRC0050,Client_62,CMD16591,1621.33,2024-02-03
DRC0071,Client_265,CMD16592,7904.43,2024-02-02
DRC0082,Client_140,CMD16593,5364.33,2024-07-10
DRC0056,Client_220,CMD16594,6733.18,2024-01-02
DRC0010,Client_200,CMD16595,7150.65,2024-05-08
DRC0081,Client_213,CMD16596,3671.64,2024-07-05
DRC0133,Client_339,CMD26597,11738.85,2024-04-30
DRC0007,Client_265,CMD16598,550.37,2024-04-27
DRC0093,Client_55,CMD16599,2979.09,2024-03-19
DRC0027,Client_173,CMD16600,5853.7,2024-02-24
DRC0003,Client_85,CMD16601,3407.51,2024-07-06
DRC0053,Client_48,CMD16602,2218.13,2024-02-06
DRC0099,Client_251,CMD16603,668.91,2024-02-11
DRC0105,Client_352,CMD26604,3216.35,2024-05-05
DRC0121,Client_371,CMD26605,4997.69,2024-04-05
DRC0058,Client_144,CMD16606,2389.58,2024-01-08
DRC0088,Client_184,CMD16607,11725.16,2024-06-11
DRC0084,Client_294,CMD16608,7846.46,2024-02-16
DRC0001,Client_25,CMD16609,2199.0,2024-03-05
DRC0040,Client_232,CMD16610,7612.68,2024-06-20
DRC0036,Client_55,CMD16611,10187.83,2024-05-19
DRC0076,Client_16,CMD16612,8947.97,2024-07-08
DRC0026,Client_288,CMD16613,8697.18,2024-05-04
DRC0157,Client_321,CMD26614,10607.56,2024-06-01
DRC0067,Client_290,CMD16615,352.58,2024-05-12
DRC0012,Client_58,CMD16616,471.55,2024-03-26
DRC0041,Client_40,CMD16617,10453.5,2024-02-05
DRC0021,Client_132,CMD16618,2991.8,2024-06-30
DRC0081,Client_210,CMD16619,1285.67,2024-01-02
DRC0165,Client_340,CMD26620,9076.69,2024-04-16
DRC0087,Client_299,CMD16621,5292.4,2024-02-24
DRC0025,Client_243,CMD16622,11706.42,2024-03-03
DRC0036,Client_109,CMD16623,10834.43,2024-06-30
DRC0090,Client_42,CMD16624,4442.2,2024-06-20
DRC0019,Client_113,CMD16625,8573.7,2024-05-06
DRC0080,Client_172,CMD16626,9607.31,2024-06-11
DRC0037,Client_217,CMD16627,7569.22,2024-02-23
DRC0020,Client_115,CMD16628,3030.7,2024-04-08
DRC0048,Client_167,CMD16629,4552.25,2024-06-06
DRC0037,Client_23,CMD16630,1632.49,2024-03-09
DRC0092,Client_158,CMD16631,9560.67,2024-03-02
DRC0050,Client_51,CMD16632,11729.27,2024-03-21
DRC0173,Client_391,CMD26633,9219.78,2024-05-01
DRC0019,Client_133,CMD16634,6141.18,2024-06-09
DRC0086,Client_13,CMD16635,9740.8,2024-02-24
DRC0053,Client_110,CMD16636,1955.65,2024-03-05
DRC0042,Client_179,CMD16637,8524.27,2024-05-27
DRC0180,Client_321,CMD26638,495.6,2024-01-21
DRC0078,Client_148,CMD16639,8354.05,2024-01-07
DRC0133,Client_376,CMD26640,7197.48,2024-02-01
DRC0104,Client_331,CMD26641,5373.16,2024-05-03
DRC0031,Client_114,CMD16642,5656.73,2024-04-12
DRC0037,Client_95,CMD16643,10915.57,2024-02-23
DRC0044,Client_17,CMD16644,4263.84,2024-01-25
DRC0029,Client_154,CMD16645,6236.36,2024-07-03
DRC0057,Client_148,CMD16646,11586.39,2024-02-02
DRC0136,Client_319,CMD26647,8116.33,2024-04-16
DRC0051,Client_298,CMD16648,7254.72,2024-06-19
DRC0044,Client_97,CMD16649,718.86,2024-01-18
DRC0056,Client_243,CMD16650,1599.59,2024-05-30
DRC0052,Client_42,CMD16651,2926.84,2024-03-04
DRC0107,Client_359,CMD26652,5144.02,2024-03-03
DRC0016,Client_253,CMD16653,329.72,2024-05-19
DRC0181,Client_367,CMD26654,11065.96,2024-06-27
DRC0046,Client_82,CMD16655,5922.57,2024-07-11
DRC0045,Client_163,CMD16656,3133.11,2024-05-16
DRC0059,Client_235,CMD16657,5608.19,2024-02-23
DRC0042,Client_300,CMD16658,5260.15,2024-02-09
DRC0041,Client_170,CMD16659,9073.97,2024-06-14
DRC0001,Client_186,CMD16660,5453.4,2024-01-25
DRC0024,Client_152,CMD16661,4890.98,2024-02-29
DRC0031,Client_5,CMD16662,5595.38,2024-04-18
DRC0033,Client_209,CMD16663,5531.1,2024-03-17
DRC0104,Client_357,CMD26664,5879.89,2024-06-03
DRC0021,Client_218,CMD16665,7545.4,2024-05-20
DRC0096,Client_101,CMD16666,10631.15,2024-02-26
DRC0002,Client_224,CMD16667,5529.49,2024-07-05
DRC0097,Client_94,CMD16668,379.52,2024-03-29
DRC0079,Client_71,CMD16669,1037.62,2024-01-08
DRC0087,Client_258,CMD16670,9606.49,2024-03-31
DRC0031,Client_73,CMD16671,5885.9,2024-03-09
DRC0018,Client_240,CMD16672,9564.32,2024-05-17
DRC0064,Client_101,CMD16673,2862.08,2024-01-12
DRC0072,Client_199,CMD16674,2322.72,2024-01-09
DRC0093,Client_231,CMD16675,5909.98,2024-02-17
DRC0010,Client_137,CMD16676,2485.02,2024-05-14
DRC0045,Client_117,CMD16677,11788.85,2024-02-11
DRC0053,Client_106,CMD16678,10250.74,2024-03-29
DRC0019,Client_147,CMD16679,8730.78,2024-01-29
DRC0048,Client_22,CMD16680,11966.41,2024-07-14
DRC0082,Client_145,CMD16681,2107.23,2024-03-21
DRC0050,Client_94,CMD16682,2012.46,2024-03-19
DRC0058,Client_248,CMD16683,1494.21,2024-02-18
DRC0098,Client_128,CMD16684,8460.75,2024-07-03
DRC0027,Client_187,CMD16685,2227.43,2024-05-20
DRC0022,Client_106,CMD16686,7693.66,2024-02-15
DRC0032,Client_283,CMD16687,5709.9,2024-02-13
DRC0004,Client_257,CMD16688,581.02,2024-07-02
DRC0005,Client_198,CMD16689,6341.57,2024-05-11
DRC0197,Client_302,CMD26690,7436.6,2024-06-11
DRC0023,Client_270,CMD16691,5205.9,2024-04-07
DRC0100,Client_223,CMD16692,2183.29,2024-03-04
DRC0086,Client_47,CMD16693,7526.28,2024-01-22
DRC0038,Client_61,CMD16694,1483.92,2024-05-06
DRC0194,Client_366,CMD26695,2696.74,2024-06-26
DRC0080,Client_135,CMD16696,11569.35,2024-04-28
DRC0176,Client_357,CMD26697,3138.84,2024-05-21
DRC0117,Client_338,CMD26698,1404.27,2024-02-11
DRC0062,Client_47,CMD16699,4083.16,2024-06-15
DRC0068,Client_224,CMD16700,3970.17,2024-06-01
DRC0004,Client_179,CMD16701,5133.35,2024-06-14
DRC0076,Client_27,CMD16702,9300.55,2024-05-17
DRC0043,Client_54,CMD16703,4772.23,2024-02-10
DRC0088,Client_49,CMD16704,3594.55,2024-07-02
DRC0100,Client_65,CMD16705,8189.32,2024-05-12
DRC0063,Client_33,CMD16706,6304.91,2024-04-16
DRC0076,Client_90,CMD16707,4811.31,2024-01-20
DRC0042,Client_76,CMD16708,9691.03,2024-04-25
DRC0095,Client_36,CMD16709,6102.17,2024-03-01
DRC0025,Client_60,CMD16710,6827.21,2024-06-21
DRC0136,Client_336,CMD26711,4924.81,2024-07-15
DRC0082,Client_287,CMD16712,10104.0,2024-04-24
DRC0017,Client_131,CMD16713,8691.29,2024-05-25
DRC0028,Client_194,CMD16714,11210.4,2024-05-14
DRC0028,Client_11,CMD16715,260.09,2024-04-02
DRC0003,Client_240,CMD16716,435.51,2024-05-20
DRC0146,Client_341,CMD26717,8353.09,2024-02-16
DRC0056,Client_259,CMD16718,3722.88,2024-07-13
DRC0151,Client_355,CMD26719,3944.12,2024-02-29
DRC0063,Client_2,CMD16720,10474.52,2024-03-16
DRC0041,Client_78,CMD16721,11228.09,2024-02-02
DRC0064,Client_198,CMD16722,11553.91,2024-06-13
DRC0024,Client_174,CMD16723,7350.3,2024-06-20
DRC0025,Client_203,CMD16724,6715.2,2024-01-03
DRC0013,Client_15,CMD16725,292.47,2024-02-14
DRC0077,Client_70,CMD16726,7854.55,2024-03-16
DRC0034,Client_158,CMD16727,873.04,2024-05-28
DRC0059,Client_67,CMD16728,3953.04,2024-03-05
DRC0060,Client_286,CMD16729,1039.4,2024-06-08
DRC0097,Client_202,CMD16730,10571.24,2024-06-13
DRC0054,Client_270,CMD16731,3530.94,2024-04-30
DRC0072,Client_270,CMD16732,5966.91,2024-02-27
DRC0057,Client_280,CMD16733,8046.05,2024-06-20
DRC0040,Client_111,CMD16734,9138.84,2024-01-22
DRC0129,Client_343,CMD26735,5595.08,2024-04-24
DRC0131,Client_390,CMD26736,6411.33,2024-05-18
DRC0066,Client_68,CMD16737,10410.5,2024-01-02
DRC0172,Client_397,CMD26738,8261.46,2024-04-11
DRC0079,Client_53,CMD16739,6166.38,2024-06-08
DRC0060,Client_218,CMD16740,11488.9,2024-04-25
DRC0037,Client_1,CMD16741,5889.92,2024-01-18
DRC0072,Client_267,CMD16742,515.27,2024-06-25
DRC0053,Client_209,CMD16743,10959.94,2024-01-23
DRC0037,Client_288,CMD16744,11447.5,2024-07-03
DRC0059,Client_267,CMD16745,6741.01,2024-07-02
DRC0025,Client_69,CMD16746,2860.46,2024-05-06
DRC0008,Client_216,CMD16747,4876.91,2024-03-23
DRC0139,Client_388,CMD26748,6740.64,2024-02-25
DRC0126,Client_351,CMD26749,8200.18,2024-05-09
DRC0158,Client_311,CMD26750,3637.02,2024-05-19
DRC0052,Client_276,CMD16751,4702.28,2024-04-30
DRC0011,Client_271,CMD16752,983.09,2024-04-14
DRC0029,Client_273,CMD16753,6481.58,2024-04-11
DRC0112,Client_342,CMD26754,9332.66,2024-06-26
DRC0039,Client_297,CMD16755,1905.93,2024-04-27
DRC0045,Client_112,CMD16756,162.65,2024-07-12
DRC0030,Client_174,CMD16757,10210.46,2024-06-23
DRC0021,Client_276,CMD16758,6646.02,2024-03-15
DRC0089,Client_47,CMD16759,1722.45,2024-05-11
DRC0108,Client_397,CMD26760,5236.09,2024-05-20
DRC0050,Client_70,CMD16761,8742.86,2024-01-30
DRC0058,Client_124,CMD16762,7348.39,2024-07-08
DRC0083,Client_115,CMD16763,8167.29,2024-03-17
DRC0074,Client_265,CMD16764,4866.71,2024-05-14
DRC0075,Client_173,CMD16765,3536.14,2024-05-10
DRC0174,Client_313,CMD26766,12055.54,2024-04-12
DRC0033,Client_225,CMD16767,2129.52,2024-06-27
DRC0015,Client_177,CMD16768,5549.06,2024-03-23
DRC0073,Client_297,CMD16769,5436.36,2024-05-23
DRC0050,Client_109,CMD16770,7073.85,2024-05-16
DRC0144,Client_357,CMD26771,1123.66,2024-06-18
DRC0019,Client_73,CMD16772,5284.07,2024-05-18
DRC0024,Client_146,CMD16773,6862.43,2024-07-15
DRC0050,Client_68,CMD16774,164.43,2024-03-24
DRC0028,Client_170,CMD16775,2688.96,2024-02-06
DRC0052,Client_111,CMD16776,2705.03,2024-03-05
DRC0043,Client_250,CMD16777,8263.45,2024-06-13
DRC0023,Client_210,CMD16778,6510.95,2024-03-26
DRC0009,Client_115,CMD16779,3238.79,2024-07-18
DRC0010,Client_35,CMD16780,1806.67,2024-02-28
DRC0169,Client_348,CMD26781,752.62,2024-05-07
DRC0020,Client_84,CMD16782,3866.38,2024-01-27
